,precision,recall,f1-score,accuracy
0,1.0,1.0,1.0,1.0
1,0.9230769230769231,1.0,0.9600000000000001,0.9946524064171123
2,0.9444444444444444,1.0,0.9714285714285714,0.9946524064171123
3,0.9285714285714286,1.0,0.962962962962963,0.9946524064171123
4,1.0,1.0,1.0,1.0
5,0.8888888888888888,1.0,0.9411764705882353,0.9893048128342246
6,0.8888888888888888,1.0,0.9411764705882353,0.9893048128342246
7,0.9166666666666666,1.0,0.9565217391304348,0.9946524064171123
8,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0
10,0.9230769230769231,1.0,0.9600000000000001,0.9946524064171123
11,0.8823529411764706,1.0,0.9375,0.9893048128342246
12,1.0,1.0,1.0,1.0
13,0.8333333333333334,1.0,0.9090909090909091,0.9893048128342246
14,0.9285714285714286,1.0,0.962962962962963,0.9946524064171123
15,0.9473684210526315,1.0,0.972972972972973,0.9946524064171123
16,0.8888888888888888,1.0,0.9411764705882353,0.9893048128342246
17,0.875,1.0,0.9333333333333333,0.9893048128342246
18,0.9166666666666666,1.0,0.9565217391304348,0.9946524064171123
19,0.9090909090909091,1.0,0.9523809523809523,0.9946524064171123
20,0.9166666666666666,1.0,0.9565217391304348,0.9946524064171123
21,0.8947368421052632,1.0,0.9444444444444444,0.9893048128342246
22,0.9411764705882353,1.0,0.9696969696969697,0.9946524064171123
23,0.9230769230769231,1.0,0.9600000000000001,0.9946524064171123
24,1.0,1.0,1.0,1.0
25,0.9285714285714286,1.0,0.962962962962963,0.9946524064171123
26,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0
28,0.9090909090909091,1.0,0.9523809523809523,0.9946524064171123
29,1.0,1.0,1.0,1.0
